rank,qini
332,2.9961513188773115
333,2.9961513188773115
334,2.9961513188773115
335,2.9961513188773115
336,2.9961513188773115
337,2.9961513188773115
338,2.9961513188773115
339,2.9961513188773115
340,2.9961513188773115
341,2.9961513188773115
342,2.9961513188773115
343,2.9961513188773115
344,2.9961513188773115
345,2.9961513188773115
346,2.9961513188773115
347,0.9923026377546229
348,0.9923026377546229
349,0.9923026377546229
350,0.9923026377546229
351,0.9923026377546229
352,0.9923026377546229
353,0.9923026377546229
354,0.9923026377546229
355,0.9923026377546229
356,0.9923026377546229
357,0.9923026377546229
358,0.9923026377546229
359,0.9923026377546229
360,0.9923026377546229
361,0.9923026377546229
362,0.9923026377546229
363,0.9923026377546229
364,0.9923026377546229
365,0.9923026377546229
366,0.9923026377546229
367,0.9923026377546229
368,0.9923026377546229
369,0.9923026377546229
370,0.9923026377546229
371,0.9923026377546229
372,0.9923026377546229
373,0.9923026377546229
374,0.9923026377546229
375,0.9923026377546229
376,0.9923026377546229
377,0.9923026377546229
378,0.9923026377546229
379,0.9923026377546229
380,0.9923026377546229
381,0.9923026377546229
382,0.9923026377546229
383,0.9923026377546229
384,0.9923026377546229
385,0.9923026377546229
386,0.9923026377546229
387,0.9923026377546229
388,0.9923026377546229
389,0.9923026377546229
390,0.9923026377546229
391,0.9923026377546229
392,0.9923026377546229
393,0.9923026377546229
394,0.9923026377546229
395,0.9923026377546229
396,0.9923026377546229
397,0.9923026377546229
398,0.9923026377546229
399,0.9923026377546229
400,0.9923026377546229
401,0.9923026377546229
402,0.9923026377546229
403,0.9923026377546229
404,0.9923026377546229
405,0.9923026377546229
406,0.9923026377546229
407,0.9923026377546229
408,0.9923026377546229
409,0.9923026377546229
410,0.9923026377546229
411,0.9923026377546229
412,0.9923026377546229
413,0.9923026377546229
414,0.9923026377546229
415,0.9923026377546229
416,0.9923026377546229
417,0.9923026377546229
418,0.9923026377546229
419,0.9923026377546229
420,0.9923026377546229
421,0.9923026377546229
422,0.9923026377546229
423,0.9923026377546229
424,0.9923026377546229
425,0.9923026377546229
426,0.9923026377546229
427,0.9923026377546229
428,0.9923026377546229
429,0.9923026377546229
430,0.9923026377546229
431,0.9923026377546229
432,1.992302637754623
433,1.992302637754623
434,1.992302637754623
435,1.992302637754623
436,1.992302637754623
437,1.992302637754623
438,1.992302637754623
439,1.992302637754623
440,1.992302637754623
441,1.992302637754623
442,1.992302637754623
443,1.992302637754623
444,1.992302637754623
445,1.992302637754623
446,1.992302637754623
447,1.992302637754623
448,1.992302637754623
449,1.992302637754623
450,1.992302637754623
451,1.992302637754623
452,1.992302637754623
453,1.992302637754623
454,1.992302637754623
455,1.992302637754623
456,1.992302637754623
457,1.992302637754623
458,1.992302637754623
459,1.992302637754623
460,1.992302637754623
461,1.992302637754623
462,1.992302637754623
463,1.992302637754623
464,1.992302637754623
465,1.992302637754623
466,1.992302637754623
467,1.992302637754623
468,1.992302637754623
469,1.992302637754623
470,1.992302637754623
471,1.992302637754623
472,1.992302637754623
473,1.992302637754623
474,1.992302637754623
475,1.992302637754623
476,1.992302637754623
477,1.992302637754623
478,1.992302637754623
479,1.992302637754623
480,1.992302637754623
481,1.992302637754623
482,1.992302637754623
483,1.992302637754623
484,1.992302637754623
485,1.992302637754623
486,1.992302637754623
487,1.992302637754623
488,1.992302637754623
